timeline,player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint,ubr
7,44,1972,2,1,100,1,0,8,4,2,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319,0,0.0000
7,47,1972,2,1,100,1,0,3,4,1,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0607,0,0.0000
7,49,1972,2,1,100,1,0,7,5,3,0,5,0,1,1,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0.7287,0,0.0000
7,50,1972,2,1,100,1,0,2,3,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0732,0,0.0000
8,1,1972,1,1,100,1,0,2,4,2,0,4,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.1156,0,0.0000
8,6,1972,1,1,100,1,0,6,3,1,1,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0624,0,0.0000
8,10,1972,1,1,100,1,0,1,3,0,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504,0,0.0000
8,15,1972,1,1,100,1,0,9,3,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.1462,0,0.0000
8,16,1972,1,1,100,1,0,5,3,1,0,3,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.0348,0,0.0000
8,17,1972,1,1,100,1,0,4,3,0,0,4,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.0400,0,0.0000
8,19,1972,1,1,100,1,0,3,4,1,1,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102,0,0.0000
8,21,1972,1,1,100,1,0,7,3,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396,0,0.0000
8,24,1972,1,1,100,1,0,8,4,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0689,0,0.0000
8,26,1972,2,1,100,1,0,9,4,1,1,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0562,0,0.0000
8,27,1972,2,1,100,1,0,5,4,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1870,0,0.0000
8,29,1972,2,1,100,1,0,6,4,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1784,0,0.0000
8,31,1972,2,1,100,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0828,0,0.0000
8,32,1972,2,1,100,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1337,0,0.0000
8,33,1972,2,1,100,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
8,34,1972,2,1,100,1,0,4,3,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1685,0,0.0000
8,38,1972,2,1,100,1,0,1,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0449,0,0.0000
8,44,1972,2,1,100,1,0,8,3,0,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1151,0,0.0000
8,47,1972,2,1,100,1,0,3,2,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0450,0,0.0000
8,49,1972,2,1,100,1,0,7,4,1,0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1011,0,0.0000
8,50,1972,2,1,100,1,0,2,2,1,0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1325,0,0.0000
9,1,1972,1,1,100,1,0,2,4,2,1,4,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0840,0,0.0000
9,6,1972,1,1,100,1,0,6,3,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0770,0,0.0000
9,10,1972,1,1,100,1,0,1,3,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249,0,0.0000
9,15,1972,1,1,100,1,0,9,4,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0976,0,0.0000
9,16,1972,1,1,100,1,0,5,3,0,0,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.0627,0,0.0000
9,17,1972,1,1,100,1,0,4,4,2,1,4,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.2542,0,0.3013
9,19,1972,1,1,100,1,0,3,4,1,0,4,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.1833,0,0.5676
9,21,1972,1,1,100,1,0,7,4,1,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151,0,0.0000
9,24,1972,1,1,100,1,0,8,2,0,1,4,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-0.1431,0,0.0000
9,26,1972,2,1,100,1,0,9,4,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1395,0,0.0000
9,27,1972,2,1,100,1,0,5,4,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1865,0,0.0000
9,29,1972,2,1,100,1,0,6,5,1,1,5,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0306,0,-0.0015
9,34,1972,2,1,100,1,0,4,3,1,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2734,0,0.0000
9,38,1972,2,1,100,1,0,1,3,1,0,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.0083,0,0.0000
9,44,1972,2,1,100,1,0,8,4,3,0,4,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0522,0,0.2752
9,47,1972,2,1,100,1,0,3,4,2,0,4,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.1549,0,0.0000
9,49,1972,2,1,100,1,0,7,3,2,0,4,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.2219,0,0.0000
9,50,1972,2,1,100,1,0,2,4,0,0,4,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.1068,0,0.0000
10,1,1972,1,1,100,1,0,2,4,1,0,5,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.1692,0,0.0000
10,6,1972,1,1,100,1,0,6,4,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2531,0,0.0000
10,10,1972,1,1,100,1,0,1,4,1,2,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0068,0,0.3033
10,15,1972,1,1,100,1,0,9,4,1,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0552,0,0.0000
10,16,1972,1,1,100,1,0,5,3,1,0,5,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0837,0,-0.0529
10,17,1972,1,1,100,1,0,4,5,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0845,0,0.0000
10,19,1972,1,1,100,1,0,3,5,2,1,5,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0.4226,0,0.0035
10,21,1972,1,1,100,1,0,7,5,2,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0311,0,0.0000
10,24,1972,1,1,100,1,0,8,5,1,1,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.1246,0,0.2392
10,26,1972,2,1,100,1,0,9,4,0,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0910,0,0.0000
10,27,1972,2,1,100,1,0,5,4,2,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535,0,-0.0022
10,29,1972,2,1,100,1,0,6,4,2,0,4,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0454,0,0.0000
10,31,1972,2,1,100,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0447,0,0.0000
10,32,1972,2,1,100,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0673,0,0.0000
10,34,1972,2,1,100,1,0,4,3,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1044,0,0.0000
10,38,1972,2,1,100,1,0,1,3,0,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0541,0,0.0000
10,44,1972,2,1,100,1,0,8,4,1,1,4,0,1,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,-0.0076,0,0.0000
10,47,1972,2,1,100,1,0,3,2,1,0,4,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0542,0,0.0000
10,49,1972,2,1,100,1,0,7,3,1,0,4,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0232,0,-0.0796
10,50,1972,2,1,100,1,0,2,4,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2271,0,0.0000
11,1,1972,1,1,100,1,0,2,7,3,1,7,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.1187,0,0.1775
11,3,1972,1,1,100,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
11,6,1972,1,1,100,1,0,6,6,0,3,6,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.3574,0,0.0000
11,8,1972,1,1,100,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0591,0,0.0000
11,10,1972,1,1,100,1,0,1,3,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0880,0,0.0000
11,11,1972,1,1,100,1,0,0,3,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2149,0,0.0000
11,12,1972,1,1,100,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0462,0,0.0000
11,13,1972,1,1,100,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0591,0,0.0000
11,15,1972,1,1,100,1,0,9,4,1,1,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1345,0,0.0000
11,16,1972,1,1,100,1,0,5,5,0,3,7,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0530,0,0.0020
11,17,1972,1,1,100,1,0,4,7,1,0,7,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0388,0,0.0051
11,19,1972,1,1,100,1,0,3,6,3,2,7,0,1,1,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0.1536,0,0.0595
11,21,1972,1,1,100,1,0,7,6,2,1,7,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0244,0,0.0000
11,23,1972,1,1,100,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
11,24,1972,1,1,100,1,0,8,7,1,0,7,0,1,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0.0433,0,0.1626
11,26,1972,2,1,100,1,0,9,6,1,1,7,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,-0.0740,0,0.0000
11,27,1972,2,1,100,1,0,5,5,0,0,6,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0704,0,0.0000
11,28,1972,2,1,100,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
11,29,1972,2,1,100,1,0,6,7,0,2,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2703,0,0.0000
11,31,1972,2,1,100,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0554,0,0.0000
11,32,1972,2,1,100,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0463,0,0.0000
11,33,1972,2,1,100,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
11,34,1972,2,1,100,1,0,4,5,1,1,6,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.1130,0,0.3492
11,37,1972,2,1,100,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0876,0,0.0000
11,38,1972,2,1,100,1,0,1,2,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0800,0,0.0000
11,44,1972,2,1,100,1,0,8,4,0,2,6,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,-0.0649,0,0.0000
11,47,1972,2,1,100,1,0,3,6,1,3,6,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0052,0,0.0000
11,49,1972,2,1,100,1,0,7,4,0,2,6,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,-0.0474,0,0.0000
11,50,1972,2,1,100,1,0,2,6,0,2,6,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.3324,0,0.0000
12,1,1972,1,1,100,1,0,2,3,3,0,4,0,1,1,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0.3335,0,-0.0253
12,6,1972,1,1,100,1,0,6,4,1,1,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2412,0,0.0000
12,8,1972,1,1,100,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1335,0,0.0000
12,10,1972,1,1,100,1,0,1,2,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0145,0,0.0000
12,15,1972,1,1,100,1,0,9,4,1,0,4,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.2179,0,0.0000
12,16,1972,1,1,100,1,0,5,4,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.1815,0,0.0000
12,17,1972,1,1,100,1,0,4,4,0,0,5,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-0.1337,0,0.0000
12,19,1972,1,1,100,1,0,3,3,0,1,4,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.0851,0,0.0000
12,21,1972,1,1,100,1,0,7,4,2,0,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0237,0,0.0000
12,24,1972,1,1,100,1,0,8,5,0,1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2357,0,0.0000
12,26,1972,2,1,100,1,0,9,4,1,0,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0311,0,0.3163
12,27,1972,2,1,100,1,0,5,1,0,0,4,0,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0.2721,0,0.0185
12,29,1972,2,1,100,1,0,6,4,1,1,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.0127,0,0.0000
12,32,1972,2,1,100,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.0347,0,0.0000
12,34,1972,2,1,100,1,0,4,4,0,2,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.0211,0,0.0000
12,38,1972,2,1,100,1,0,1,2,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.1264,0,0.0000
12,44,1972,2,1,100,1,0,8,4,1,3,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0292,0,0.0000
12,45,1972,2,1,100,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
12,47,1972,2,1,100,1,0,3,3,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1311,0,0.0000
12,49,1972,2,1,100,1,0,7,4,0,0,4,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.1623,0,0.4582
12,50,1972,2,1,100,1,0,2,3,2,0,4,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.3709,0,0.0000
13,1,1972,1,1,100,1,0,2,5,1,2,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1664,0,-0.0200
13,6,1972,1,1,100,1,0,6,3,2,0,4,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.0565,0,0.0000
13,8,1972,1,1,100,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780,0,0.0000
13,10,1972,1,1,100,1,0,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0131,0,0.0000
13,11,1972,1,1,100,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232,0,0.0000
13,15,1972,1,1,100,1,0,9,4,1,0,4,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.0095,0,0.0130
13,16,1972,1,1,100,1,0,5,4,1,0,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0594,0,0.3268
13,17,1972,1,1,100,1,0,4,5,2,0,5,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0729,0,0.0000
13,19,1972,1,1,100,1,0,3,4,1,0,5,0,1,1,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0.1234,0,0.0000
13,21,1972,1,1,100,1,0,7,4,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264,0,0.0000
13,23,1972,1,1,100,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
13,24,1972,1,1,100,1,0,8,5,0,1,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.1400,0,0.0000
13,26,1972,2,1,100,1,0,9,4,2,0,4,0,1,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0.2134,0,-0.0579
13,27,1972,2,1,100,1,0,5,4,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0826,0,0.0000
13,29,1972,2,1,100,1,0,6,5,3,0,5,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0530,0,0.3007
13,34,1972,2,1,100,1,0,4,4,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0818,0,0.0000
13,38,1972,2,1,100,1,0,1,4,0,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0540,0,0.0000
13,44,1972,2,1,100,1,0,8,4,1,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048,0,0.2658
13,47,1972,2,1,100,1,0,3,2,1,0,4,0,1,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0.0951,0,0.2427
13,49,1972,2,1,100,1,0,7,3,2,0,4,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0971,0,0.1828
13,50,1972,2,1,100,1,0,2,3,0,2,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.0379,0,0.0000
14,1,1972,1,1,100,1,0,2,4,3,0,5,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0.1020,0,0.5140
14,6,1972,1,1,100,1,0,6,4,1,0,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0103,0,0.0000
14,10,1972,1,1,100,1,0,1,3,0,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0485,0,0.0000
14,15,1972,1,1,100,1,0,9,4,1,0,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0007,0,0.0000
14,16,1972,1,1,100,1,0,5,4,1,0,5,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.0552,0,0.0130
14,17,1972,1,1,100,1,0,4,5,1,0,5,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.0435,0,0.0000
14,19,1972,1,1,100,1,0,3,5,1,2,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0967,0,0.0067
14,21,1972,1,1,100,1,0,7,4,2,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0597,0,0.0170
14,24,1972,1,1,100,1,0,8,5,3,0,5,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0061,0,0.0000
14,26,1972,2,1,100,1,0,9,4,1,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267,0,0.0000
14,27,1972,2,1,100,1,0,5,4,1,0,4,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0.3601,0,0.0000
14,29,1972,2,1,100,1,0,6,4,1,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0295,0,-0.1737
14,34,1972,2,1,100,1,0,4,4,2,0,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0695,0,0.0000
14,38,1972,2,1,100,1,0,1,4,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1598,0,0.0000
14,44,1972,2,1,100,1,0,8,4,3,0,4,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0636,0,-0.0139
14,47,1972,2,1,100,1,0,3,4,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0961,0,0.0000
14,49,1972,2,1,100,1,0,7,3,1,0,4,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.0539,0,0.0000
14,50,1972,2,1,100,1,0,2,3,2,0,4,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.0743,0,0.2891
15,1,1972,1,1,100,1,0,2,4,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1061,0,0.0000
15,6,1972,1,1,100,1,0,6,4,2,1,4,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0.1920,0,0.4108
15,8,1972,1,1,100,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0987,0,0.0000
15,10,1972,1,1,100,1,0,1,2,0,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0488,0,0.0000
15,15,1972,1,1,100,1,0,9,4,1,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1023,0,0.0000
15,16,1972,1,1,100,1,0,5,4,1,1,4,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0018,0,0.0000
15,17,1972,1,1,100,1,0,4,3,2,0,5,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.1281,0,-0.0160
15,19,1972,1,1,100,1,0,3,3,0,1,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0881,0,0.0000
15,21,1972,1,1,100,1,0,7,4,2,1,4,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0719,0,0.0000
15,24,1972,1,1,100,1,0,8,5,2,0,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.1910,0,0.0000
15,26,1972,2,1,100,1,0,9,4,1,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1084,0,0.0000
15,27,1972,2,1,100,1,0,5,3,2,0,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0411,0,0.0000
15,29,1972,2,1,100,1,0,6,4,1,0,4,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0747,0,0.3441
15,34,1972,2,1,100,1,0,4,3,1,1,3,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.0832,0,0.0000
15,38,1972,2,1,100,1,0,1,2,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0242,0,0.0000
15,44,1972,2,1,100,1,0,8,4,2,0,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0376,0,0.1246
15,47,1972,2,1,100,1,0,3,4,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0664,0,0.0000
15,49,1972,2,1,100,1,0,7,4,1,0,4,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.1261,0,0.0000
15,50,1972,2,1,100,1,0,2,3,1,1,4,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0717,0,0.0020
16,1,1972,1,1,100,1,0,2,4,0,1,5,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.1074,0,0.3560
16,3,1972,1,1,100,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
16,6,1972,1,1,100,1,0,6,4,0,0,5,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.1730,0,0.0000
16,8,1972,1,1,100,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0035,0,0.0000
16,10,1972,1,1,100,1,0,1,2,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0620,0,0.0000
16,11,1972,1,1,100,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241,0,0.0000
16,12,1972,1,1,100,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0209,0,0.0000
16,15,1972,1,1,100,1,0,9,4,0,1,5,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,-0.1644,0,0.0000
16,16,1972,1,1,100,1,0,5,5,2,0,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.0333,0,0.0170
16,17,1972,1,1,100,1,0,4,5,2,1,6,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0.0145,0,0.2328
16,19,1972,1,1,100,1,0,3,5,2,0,5,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2330,0,0.0000
16,21,1972,1,1,100,1,0,7,5,3,1,5,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.2567,0,0.0000
16,23,1972,1,1,100,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
16,24,1972,1,1,100,1,0,8,5,2,0,5,0,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,-0.0017,0,0.3887
16,26,1972,2,1,100,1,0,9,3,1,0,5,0,1,1,1,0,0,0,3,0,0,1,0,0,0,0,1,0,0.0302,0,-0.5850
16,27,1972,2,1,100,1,0,5,5,2,0,5,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.1251,0,0.0000
16,28,1972,2,1,100,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
